order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
10528,8420,Cancelled,F,2022-08-02 11:26:00+00:00,,,,1
10539,8427,Cancelled,F,2025-03-24 10:10:00+00:00,,,,1
10552,8438,Cancelled,F,2023-03-30 18:51:00+00:00,,,,1
10576,8453,Cancelled,F,2024-06-11 01:37:00+00:00,,,,1
10594,8467,Cancelled,F,2022-04-10 08:43:00+00:00,,,,2
10595,8468,Cancelled,F,2024-10-29 02:45:00+00:00,,,,1
10628,8490,Cancelled,F,2019-06-07 18:08:00+00:00,,,,1
10629,8492,Cancelled,F,2025-10-01 10:50:00+00:00,,,,1
10632,8495,Cancelled,F,2024-11-09 00:28:00+00:00,,,,1
10640,8500,Cancelled,F,2024-10-10 18:46:00+00:00,,,,1
10653,8507,Cancelled,F,2025-09-19 09:07:00+00:00,,,,1
10654,8507,Cancelled,F,2025-08-26 09:07:00+00:00,,,,1
10659,8511,Cancelled,F,2021-01-08 05:31:00+00:00,,,,1
10660,8511,Cancelled,F,2024-10-19 05:31:00+00:00,,,,3
10667,8517,Cancelled,F,2024-12-29 13:54:00+00:00,,,,1
10669,8519,Cancelled,F,2023-07-06 01:39:00+00:00,,,,1
10697,8546,Cancelled,F,2022-11-23 18:38:00+00:00,,,,1
10717,8559,Cancelled,F,2023-12-05 13:44:00+00:00,,,,2
10720,8560,Cancelled,F,2025-07-10 16:01:00+00:00,,,,3
10760,8602,Cancelled,F,2025-10-13 11:53:00+00:00,,,,2
10770,8613,Cancelled,F,2022-10-18 18:54:00+00:00,,,,1
10776,8619,Cancelled,F,2022-11-22 06:42:00+00:00,,,,1
10805,8644,Cancelled,F,2022-06-14 14:16:00+00:00,,,,1
10828,8660,Cancelled,F,2022-12-09 16:48:00+00:00,,,,3
10837,8671,Cancelled,F,2025-03-26 18:46:00+00:00,,,,3
10838,8671,Cancelled,F,2024-09-26 18:46:00+00:00,,,,1
10841,8673,Cancelled,F,2024-08-16 13:48:00+00:00,,,,1
10845,8674,Cancelled,F,2025-01-03 15:30:00+00:00,,,,1
10847,8674,Cancelled,F,2025-10-15 15:30:00+00:00,,,,1
10850,8676,Cancelled,F,2024-07-25 15:11:00+00:00,,,,1
10868,8689,Cancelled,F,2023-12-12 01:01:00+00:00,,,,1
10872,8692,Cancelled,F,2022-06-24 06:10:00+00:00,,,,2
10878,8697,Cancelled,F,2025-04-30 11:37:00+00:00,,,,1
10910,8722,Cancelled,F,2024-01-26 08:36:00+00:00,,,,1
10919,8729,Cancelled,F,2021-04-11 00:59:00+00:00,,,,1
10940,8744,Cancelled,F,2025-05-20 12:45:00+00:00,,,,1
10963,8768,Cancelled,F,2024-03-12 09:42:00+00:00,,,,1
10976,8776,Cancelled,F,2025-09-24 12:09:00+00:00,,,,2
11034,8817,Cancelled,F,2024-08-14 17:13:00+00:00,,,,1
11040,8820,Cancelled,F,2024-02-13 01:58:00+00:00,,,,1
11132,8888,Cancelled,F,2025-05-05 01:25:00+00:00,,,,1
11147,8903,Cancelled,F,2025-04-01 06:14:00+00:00,,,,2
11159,8911,Cancelled,F,2025-10-16 14:26:08.634377+00:00,,,,1
11176,8922,Cancelled,F,2023-09-19 05:06:00+00:00,,,,1
11186,8933,Cancelled,F,2024-03-18 00:37:00+00:00,,,,1
11187,8933,Cancelled,F,2021-03-13 00:37:00+00:00,,,,1
11189,8935,Cancelled,F,2021-02-23 02:07:00+00:00,,,,2
11249,8981,Cancelled,F,2025-10-16 17:28:09.519897+00:00,,,,4
11276,8995,Cancelled,F,2023-01-26 01:41:00+00:00,,,,1
11290,9008,Cancelled,F,2023-01-03 14:05:00+00:00,,,,1
11305,9014,Cancelled,F,2024-06-06 14:02:00+00:00,,,,1
11324,9027,Cancelled,F,2025-09-28 10:42:00+00:00,,,,1
11354,9049,Cancelled,F,2024-06-27 15:47:00+00:00,,,,1
11373,9065,Cancelled,F,2021-08-27 00:15:00+00:00,,,,1
11383,9070,Cancelled,F,2021-08-26 06:53:00+00:00,,,,1
11425,9102,Cancelled,F,2021-06-09 05:51:00+00:00,,,,1
11427,9105,Cancelled,F,2025-02-26 03:57:00+00:00,,,,2
11435,9113,Cancelled,F,2024-08-19 01:56:00+00:00,,,,1
11440,9115,Cancelled,F,2022-04-05 14:32:00+00:00,,,,1
11443,9116,Cancelled,F,2025-07-23 05:21:00+00:00,,,,1
11447,9118,Cancelled,F,2025-09-18 17:32:00+00:00,,,,1
11461,9130,Cancelled,F,2020-07-08 16:01:00+00:00,,,,2
11484,9143,Cancelled,F,2025-08-11 18:56:00+00:00,,,,1
11491,9151,Cancelled,F,2021-08-30 08:57:00+00:00,,,,1
11506,9161,Cancelled,F,2023-08-01 04:53:00+00:00,,,,1
11514,9168,Cancelled,F,2025-04-21 18:42:00+00:00,,,,1
11516,9170,Cancelled,F,2021-10-19 13:44:00+00:00,,,,2
11520,9172,Cancelled,F,2024-12-11 18:34:00+00:00,,,,2
11522,9172,Cancelled,F,2025-08-13 18:34:00+00:00,,,,1
11574,9209,Cancelled,F,2025-07-22 12:30:00+00:00,,,,1
11575,9209,Cancelled,F,2025-05-15 12:30:00+00:00,,,,1
11588,9219,Cancelled,F,2025-05-14 17:43:00+00:00,,,,1
11641,9260,Cancelled,F,2021-03-02 13:55:00+00:00,,,,2
11661,9273,Cancelled,F,2024-02-17 04:40:00+00:00,,,,1
11677,9282,Cancelled,F,2024-05-27 18:39:00+00:00,,,,1
11678,9282,Cancelled,F,2024-07-17 18:39:00+00:00,,,,1
11697,9302,Cancelled,F,2023-07-17 17:38:00+00:00,,,,1
11707,9309,Cancelled,F,2025-09-14 12:11:00+00:00,,,,1
11726,9324,Cancelled,F,2025-06-15 13:17:00+00:00,,,,1
11733,9331,Cancelled,F,2023-06-02 01:05:00+00:00,,,,1
11775,9364,Cancelled,F,2019-03-28 08:53:00+00:00,,,,1
11777,9367,Cancelled,F,2023-01-18 11:02:00+00:00,,,,2
11778,9367,Cancelled,F,2022-03-30 11:02:00+00:00,,,,1
11780,9369,Cancelled,F,2021-07-23 08:10:00+00:00,,,,1
11788,9375,Cancelled,F,2021-01-13 07:01:00+00:00,,,,1
11797,9381,Cancelled,F,2023-06-29 10:39:00+00:00,,,,2
11816,9404,Cancelled,F,2024-08-19 14:34:00+00:00,,,,1
11817,9404,Cancelled,F,2023-11-28 14:34:00+00:00,,,,1
11824,9412,Cancelled,F,2022-06-26 15:32:00+00:00,,,,1
11826,9414,Cancelled,F,2020-08-23 15:27:00+00:00,,,,2
11830,9417,Cancelled,F,2022-06-05 13:07:00+00:00,,,,2
11842,9427,Cancelled,F,2025-05-05 10:23:00+00:00,,,,1
11867,9449,Cancelled,F,2023-06-21 03:50:00+00:00,,,,1
11869,9452,Cancelled,F,2024-08-09 08:01:00+00:00,,,,1
11875,9458,Cancelled,F,2025-05-24 00:17:00+00:00,,,,2
11879,9462,Cancelled,F,2021-12-02 00:19:00+00:00,,,,2
11883,9467,Cancelled,F,2021-03-02 03:20:00+00:00,,,,1
11887,9472,Cancelled,F,2025-06-30 00:11:00+00:00,,,,2
11906,9490,Cancelled,F,2025-07-31 01:33:00+00:00,,,,1
11917,9498,Cancelled,F,2024-05-08 07:45:00+00:00,,,,2
11920,9498,Cancelled,F,2023-12-21 07:45:00+00:00,,,,2
11933,9510,Cancelled,F,2024-11-28 01:45:00+00:00,,,,1
11935,9511,Cancelled,F,2025-10-16 02:23:16.709344+00:00,,,,1
11940,9515,Cancelled,F,2024-12-21 03:37:00+00:00,,,,1
11956,9533,Cancelled,F,2023-06-02 10:32:00+00:00,,,,1
11967,9546,Cancelled,F,2025-10-18 09:19:17.167744+00:00,,,,2
11990,9566,Cancelled,F,2021-05-05 15:38:00+00:00,,,,1
12015,9589,Cancelled,F,2024-04-04 18:52:00+00:00,,,,1
12071,9632,Cancelled,F,2024-02-16 09:16:00+00:00,,,,1
12072,9632,Cancelled,F,2024-06-10 09:16:00+00:00,,,,1
12083,9644,Cancelled,F,2025-01-10 12:07:00+00:00,,,,2
12090,9648,Cancelled,F,2025-04-28 04:17:00+00:00,,,,3
12114,9671,Cancelled,F,2021-07-18 17:14:00+00:00,,,,1
12119,9673,Cancelled,F,2024-12-23 01:57:00+00:00,,,,1
12127,9678,Cancelled,F,2025-08-01 16:44:00+00:00,,,,1
12181,9710,Cancelled,F,2025-10-03 01:24:00+00:00,,,,1
12182,9711,Cancelled,F,2024-07-13 01:05:00+00:00,,,,1
12203,9725,Cancelled,F,2025-09-06 15:14:00+00:00,,,,2
12209,9731,Cancelled,F,2025-09-08 09:27:00+00:00,,,,1
12227,9740,Cancelled,F,2021-08-24 17:53:00+00:00,,,,2
12235,9748,Cancelled,F,2024-06-18 18:01:00+00:00,,,,1
12289,9793,Cancelled,F,2020-10-12 13:12:00+00:00,,,,2
12301,9807,Cancelled,F,2024-09-06 10:47:00+00:00,,,,1
12306,9811,Cancelled,F,2025-08-23 07:09:00+00:00,,,,2
12341,9841,Cancelled,F,2025-05-21 18:48:00+00:00,,,,1
12372,9863,Cancelled,F,2022-04-19 15:06:00+00:00,,,,1
12395,9882,Cancelled,F,2025-10-13 04:20:00+00:00,,,,1
12418,9901,Cancelled,F,2024-02-24 10:43:00+00:00,,,,3
12422,9904,Cancelled,F,2025-09-10 18:49:00+00:00,,,,3
12427,9906,Cancelled,F,2025-10-07 10:54:00+00:00,,,,1
12428,9907,Cancelled,F,2021-02-27 15:07:00+00:00,,,,1
12433,9909,Cancelled,F,2025-07-23 14:08:00+00:00,,,,1
12440,9914,Cancelled,F,2023-08-18 03:00:00+00:00,,,,2
12442,9915,Cancelled,F,2021-06-23 04:56:00+00:00,,,,1
12444,9916,Cancelled,F,2023-01-21 16:07:00+00:00,,,,1
12448,9919,Cancelled,F,2022-11-21 13:22:00+00:00,,,,1
12470,9934,Cancelled,F,2025-01-02 05:07:00+00:00,,,,2
12471,9934,Cancelled,F,2023-06-09 05:07:00+00:00,,,,1
12504,9962,Cancelled,F,2024-02-03 09:25:00+00:00,,,,1
12506,9964,Cancelled,F,2023-06-28 03:06:00+00:00,,,,1
12524,9977,Cancelled,F,2025-10-13 08:46:00+00:00,,,,1
12535,9983,Cancelled,F,2024-10-28 10:53:00+00:00,,,,4
12547,9990,Cancelled,F,2024-11-20 03:25:00+00:00,,,,1
12549,9990,Cancelled,F,2022-02-17 03:25:00+00:00,,,,1
12550,9991,Cancelled,F,2025-08-13 02:50:00+00:00,,,,1
12557,9996,Cancelled,F,2025-03-27 07:02:00+00:00,,,,2
12593,10038,Cancelled,F,2024-03-13 08:25:00+00:00,,,,2
12610,10053,Cancelled,F,2025-01-11 11:04:00+00:00,,,,4
12622,10063,Cancelled,F,2023-11-28 03:31:00+00:00,,,,1
12629,10068,Cancelled,F,2025-08-30 07:35:00+00:00,,,,1
12646,10085,Cancelled,F,2024-06-30 08:50:00+00:00,,,,4
12650,10086,Cancelled,F,2023-09-28 12:17:00+00:00,,,,1
12652,10088,Cancelled,F,2025-05-12 14:55:00+00:00,,,,1
12656,10094,Cancelled,F,2023-05-08 09:02:00+00:00,,,,1
12663,10099,Cancelled,F,2021-06-17 07:01:00+00:00,,,,1
12677,10113,Cancelled,F,2020-02-07 05:36:00+00:00,,,,2
12685,10120,Cancelled,F,2025-02-12 11:37:00+00:00,,,,1
12686,10120,Cancelled,F,2025-01-06 11:37:00+00:00,,,,2
12712,10151,Cancelled,F,2024-10-21 08:26:00+00:00,,,,2
12756,10194,Cancelled,F,2021-06-13 04:20:00+00:00,,,,1
12795,10238,Cancelled,F,2023-11-26 03:09:00+00:00,,,,4
12798,10240,Cancelled,F,2025-10-07 03:22:00+00:00,,,,1
12813,10254,Cancelled,F,2025-10-15 13:20:26.060880+00:00,,,,2
12841,10277,Cancelled,F,2025-08-10 10:18:00+00:00,,,,1
12851,10283,Cancelled,F,2025-09-02 13:15:00+00:00,,,,2
12879,10301,Cancelled,F,2025-06-12 03:47:00+00:00,,,,1
12885,10306,Cancelled,F,2024-07-10 18:31:00+00:00,,,,2
12891,10313,Cancelled,F,2021-08-14 18:24:00+00:00,,,,3
12893,10314,Cancelled,F,2022-07-20 01:35:00+00:00,,,,1
12899,10320,Cancelled,F,2024-10-31 05:16:00+00:00,,,,1
12909,10326,Cancelled,F,2023-09-22 08:19:00+00:00,,,,2
12910,10326,Cancelled,F,2025-01-09 08:19:00+00:00,,,,1
12934,10343,Cancelled,F,2025-10-03 16:24:00+00:00,,,,2
12965,10362,Cancelled,F,2022-07-13 16:50:00+00:00,,,,1
12970,10364,Cancelled,F,2025-06-01 06:27:00+00:00,,,,1
12975,10369,Cancelled,F,2024-07-25 15:12:00+00:00,,,,1
12981,10376,Cancelled,F,2024-07-21 03:35:00+00:00,,,,2
12985,10378,Cancelled,F,2024-08-23 10:10:00+00:00,,,,2
12989,10379,Cancelled,F,2025-10-15 11:34:27.789382+00:00,,,,1
12996,10383,Cancelled,F,2021-12-11 02:18:00+00:00,,,,2
12999,10386,Cancelled,F,2024-04-01 10:31:00+00:00,,,,1
13002,10388,Cancelled,F,2025-05-04 06:52:00+00:00,,,,1
13031,10411,Cancelled,F,2023-06-29 02:53:00+00:00,,,,1
13041,10420,Cancelled,F,2023-10-04 17:36:00+00:00,,,,3
13043,10421,Cancelled,F,2022-05-16 10:38:00+00:00,,,,1
13051,10428,Cancelled,F,2025-10-15 05:46:00+00:00,,,,1
13072,10447,Cancelled,F,2024-04-17 18:52:00+00:00,,,,1
13088,10456,Cancelled,F,2020-03-11 16:26:00+00:00,,,,1
13097,10463,Cancelled,F,2022-09-14 13:14:00+00:00,,,,1
13099,10465,Cancelled,F,2022-07-26 16:37:00+00:00,,,,2
13102,10468,Cancelled,F,2024-02-28 13:01:00+00:00,,,,4
13109,10475,Cancelled,F,2025-04-24 16:28:00+00:00,,,,1
13131,10493,Cancelled,F,2024-07-23 05:54:00+00:00,,,,1
13156,10508,Cancelled,F,2024-07-20 08:10:00+00:00,,,,1
13197,10538,Cancelled,F,2025-10-05 03:58:00+00:00,,,,2
13207,10546,Cancelled,F,2025-06-09 00:13:00+00:00,,,,1
13208,10546,Cancelled,F,2025-06-13 00:13:00+00:00,,,,2
13221,10557,Cancelled,F,2023-07-09 09:23:00+00:00,,,,4
13232,10572,Cancelled,F,2025-03-28 18:29:00+00:00,,,,1
13234,10575,Cancelled,F,2019-04-15 04:37:00+00:00,,,,1
13243,10581,Cancelled,F,2025-08-22 16:08:00+00:00,,,,1
13257,10589,Cancelled,F,2025-01-24 11:50:00+00:00,,,,1
13271,10607,Cancelled,F,2023-03-30 09:43:00+00:00,,,,2
13280,10617,Cancelled,F,2025-07-06 08:14:00+00:00,,,,2
13288,10621,Cancelled,F,2025-06-24 07:35:00+00:00,,,,1
13289,10621,Cancelled,F,2025-09-30 07:35:00+00:00,,,,1
13294,10625,Cancelled,F,2025-10-15 14:09:31.236420+00:00,,,,3
13295,10625,Cancelled,F,2025-10-16 14:09:31.236420+00:00,,,,1
13299,10628,Cancelled,F,2025-09-24 02:44:00+00:00,,,,1
13311,10640,Cancelled,F,2021-09-23 16:08:00+00:00,,,,1
13373,10685,Cancelled,F,2025-10-04 16:57:00+00:00,,,,1
13381,10695,Cancelled,F,2023-03-07 09:17:00+00:00,,,,3
13383,10697,Cancelled,F,2023-12-10 11:43:00+00:00,,,,2
13393,10704,Cancelled,F,2024-08-11 03:05:00+00:00,,,,1
13398,10708,Cancelled,F,2025-03-12 14:09:00+00:00,,,,2
13428,10734,Cancelled,F,2021-09-25 00:58:00+00:00,,,,1
13430,10736,Cancelled,F,2025-04-11 01:24:00+00:00,,,,1
13440,10742,Cancelled,F,2020-07-12 10:50:00+00:00,,,,2
13447,10746,Cancelled,F,2022-09-16 02:09:00+00:00,,,,1
13458,10754,Cancelled,F,2024-09-14 17:44:00+00:00,,,,1
13479,10774,Cancelled,F,2024-11-18 14:53:00+00:00,,,,1
13495,10785,Cancelled,F,2022-09-22 15:08:00+00:00,,,,1
13517,10800,Cancelled,F,2023-05-13 00:24:00+00:00,,,,1
