id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
61199,42208,33648,12602,165292,Complete,2021-08-21 06:31:44+00:00,2021-08-21 03:58:00+00:00,2021-08-21 06:25:00+00:00,,3.75
88586,61070,48590,12602,239251,Shipped,2022-09-29 00:42:37+00:00,2022-09-30 09:26:00+00:00,,,3.75
169703,116953,93477,12602,458443,Shipped,2021-09-17 02:36:37+00:00,2021-09-15 14:41:00+00:00,,,3.75
5967,4095,3254,28395,16052,Cancelled,2023-07-31 00:22:36+00:00,,,,3.799999952316284
37979,26228,20850,28395,102439,Cancelled,2021-10-02 07:50:22+00:00,,,,3.799999952316284
63376,43702,34815,28395,171205,Complete,2023-12-10 21:13:35+00:00,2023-12-12 23:29:00+00:00,2023-12-17 15:31:00+00:00,,3.799999952316284
67792,46744,37221,11027,183054,Complete,2025-01-05 07:08:03+00:00,2025-01-05 00:13:00+00:00,2025-01-09 17:59:00+00:00,,3.799999952316284
130714,90073,71869,28395,352975,Complete,2022-07-23 10:29:25+00:00,2022-07-26 07:04:00+00:00,2022-07-31 06:41:00+00:00,,3.799999952316284
146543,101032,80705,28395,395848,Complete,2020-03-09 02:39:32+00:00,2020-03-06 22:49:00+00:00,2020-03-08 20:43:00+00:00,,3.799999952316284
21497,14902,11859,11027,57992,Processing,2024-08-27 07:26:08+00:00,,,,3.799999952316284
52378,36124,28750,28395,141432,Processing,2023-06-03 17:12:12+00:00,,,,3.799999952316284
158288,109062,87044,11027,427627,Processing,2025-01-03 04:48:25+00:00,,,,3.799999952316284
159619,109962,87754,11027,431229,Processing,2020-04-30 23:37:06+00:00,,,,3.799999952316284
5838,4002,3178,28395,15707,Shipped,2025-10-17 01:36:09.241098+00:00,2025-10-17 07:31:52.241098+00:00,,,3.799999952316284
42176,29103,23170,11027,113842,Shipped,2024-05-26 11:39:55+00:00,2024-05-26 22:12:00+00:00,,,3.799999952316284
90010,62039,49384,12684,243076,Cancelled,2024-11-15 13:35:04+00:00,,,,3.880000114440918
9180,6286,4987,12684,24701,Complete,2025-10-18 12:00:30.681989+00:00,2025-10-18 15:45:16.681989+00:00,2025-10-23 13:56:16.681989+00:00,,3.880000114440918
116647,80380,64168,12684,315072,Complete,2025-03-19 10:08:39+00:00,2025-03-18 21:18:00+00:00,2025-03-21 21:29:00+00:00,,3.880000114440918
104492,71982,57367,12684,282219,Returned,2023-10-03 12:15:09+00:00,2023-10-05 12:24:00+00:00,2023-10-05 12:55:00+00:00,2023-10-07 22:47:00+00:00,3.880000114440918
11577,7972,6357,12684,31185,Shipped,2025-07-04 13:06:23+00:00,2025-07-03 08:49:00+00:00,,,3.880000114440918
68348,47128,37549,12684,184584,Shipped,2022-05-22 10:49:15+00:00,2022-05-25 06:14:00+00:00,,,3.880000114440918
158476,109186,87142,12684,428140,Shipped,2025-03-09 03:12:58+00:00,2025-03-10 08:31:00+00:00,,,3.880000114440918
35366,24430,19408,12612,95403,Cancelled,2025-10-08 02:43:25+00:00,,,,3.900000095367432
29630,20478,16321,12612,79887,Complete,2021-04-21 23:34:18+00:00,2021-04-21 08:38:00+00:00,2021-04-25 16:42:00+00:00,,3.900000095367432
92124,63518,50588,12612,248777,Processing,2023-05-28 05:50:51+00:00,,,,3.900000095367432
129462,89220,71179,12612,349574,Processing,2022-03-22 05:02:58+00:00,,,,3.900000095367432
109151,75252,60031,12612,294814,Shipped,2024-02-04 15:31:43+00:00,2024-02-03 14:24:00+00:00,,,3.900000095367432
117514,80980,64671,12612,317433,Shipped,2019-08-13 05:11:48+00:00,2019-08-12 18:38:00+00:00,,,3.900000095367432
22753,15769,12589,29033,61360,Cancelled,2023-09-13 14:04:23+00:00,,,,3.950000047683716
143093,98642,78794,28873,386505,Cancelled,2020-09-06 08:53:25+00:00,,,,3.950000047683716
166756,114880,91785,25046,450471,Cancelled,2024-09-06 11:25:47+00:00,,,,3.950000047683716
2377,1636,1290,25046,6413,Complete,2024-12-28 12:41:31+00:00,2024-12-26 20:51:00+00:00,2024-12-28 03:18:00+00:00,,3.950000047683716
17762,12280,9786,28873,47864,Complete,2020-06-16 13:41:12+00:00,2020-06-17 04:40:00+00:00,2020-06-17 21:25:00+00:00,,3.950000047683716
75366,51939,41359,29033,203483,Complete,2023-04-13 05:57:12+00:00,2023-04-15 09:47:00+00:00,2023-04-16 10:38:00+00:00,,3.950000047683716
75865,52274,41620,25046,204857,Complete,2023-11-12 12:53:44+00:00,2023-11-15 00:38:00+00:00,2023-11-18 17:50:00+00:00,,3.950000047683716
79470,54753,43591,13891,214602,Complete,2021-10-25 01:35:49+00:00,2021-10-25 22:15:00+00:00,2021-10-30 18:43:00+00:00,,3.950000047683716
83617,57607,45815,29033,225835,Complete,2023-11-21 22:06:26+00:00,2023-11-22 16:10:00+00:00,2023-11-24 23:57:00+00:00,,3.950000047683716
161475,111250,88808,29033,436278,Complete,2025-06-10 00:02:01+00:00,2025-06-09 14:43:00+00:00,2025-06-11 05:12:00+00:00,,3.950000047683716
17593,12171,9705,13891,47419,Processing,2025-02-23 21:50:34+00:00,,,,3.950000047683716
33626,23237,18482,13891,90685,Processing,2023-09-20 22:49:41+00:00,,,,3.950000047683716
44855,30985,24715,29033,121068,Processing,2021-12-14 16:07:07+00:00,,,,3.950000047683716
54761,37775,30022,9035,147848,Processing,2023-10-23 07:50:07+00:00,,,,3.950000047683716
80053,55160,43905,29033,216186,Processing,2022-02-23 02:38:08+00:00,,,,3.950000047683716
125316,86377,68960,28873,338449,Processing,2024-04-18 09:54:53+00:00,,,,3.950000047683716
29861,20641,16455,9035,80500,Returned,2020-02-16 01:40:12+00:00,2020-02-16 05:09:00+00:00,2020-02-17 23:55:00+00:00,2020-02-20 23:50:00+00:00,3.950000047683716
40293,27809,22118,25046,108745,Returned,2025-02-01 04:35:44+00:00,2025-02-03 13:41:00+00:00,2025-02-07 12:59:00+00:00,2025-02-07 22:05:00+00:00,3.950000047683716
94787,65319,52018,29033,255983,Returned,2021-09-17 13:10:45+00:00,2021-09-17 15:10:00+00:00,2021-09-18 04:28:00+00:00,2021-09-20 20:03:00+00:00,3.950000047683716
95581,65865,52427,9035,258131,Returned,2023-02-21 01:04:47+00:00,2023-02-19 06:46:00+00:00,2023-02-23 02:23:00+00:00,2023-02-26 00:55:00+00:00,3.950000047683716
19951,13820,11036,25046,53775,Shipped,2025-05-20 11:03:38+00:00,2025-05-21 04:03:00+00:00,,,3.950000047683716
24644,17070,13614,29033,66441,Shipped,2025-04-22 13:37:38+00:00,2025-04-22 08:57:00+00:00,,,3.950000047683716
25697,17794,14209,25046,69250,Shipped,2022-07-31 22:41:36+00:00,2022-07-30 22:43:00+00:00,,,3.950000047683716
44223,30534,24342,13891,119366,Shipped,2025-07-03 16:41:37+00:00,2025-07-05 21:37:00+00:00,,,3.950000047683716
47957,33113,26380,29033,129415,Shipped,2024-11-19 14:15:23+00:00,2024-11-20 20:43:00+00:00,,,3.950000047683716
61469,42401,33796,9035,166010,Shipped,2023-05-06 13:25:23+00:00,2023-05-08 18:02:00+00:00,,,3.950000047683716
79917,55076,43851,13891,215825,Shipped,2024-02-28 02:49:04+00:00,2024-02-25 10:00:00+00:00,,,3.950000047683716
80608,55537,44206,29033,217672,Shipped,2025-08-04 00:22:27+00:00,2025-08-04 02:14:00+00:00,,,3.950000047683716
89096,61433,48904,29033,240617,Shipped,2025-05-30 10:33:17+00:00,2025-06-02 09:49:00+00:00,,,3.950000047683716
153356,105719,84391,9035,414368,Shipped,2025-10-17 04:09:03.737842+00:00,2025-10-18 01:42:41.737842+00:00,,,3.950000047683716
169375,116710,93287,28873,457540,Shipped,2025-07-13 21:38:53+00:00,2025-07-15 21:23:00+00:00,,,3.950000047683716
109633,75584,60276,28577,296139,Cancelled,2024-06-26 05:37:57+00:00,,,,3.9800000190734863
69607,47973,38186,28577,188022,Complete,2024-06-29 21:40:43+00:00,2024-07-02 21:01:00+00:00,2024-07-07 07:45:00+00:00,,3.9800000190734863
168569,116143,92810,28577,455368,Complete,2022-01-02 01:13:16+00:00,2022-01-01 08:31:00+00:00,2022-01-03 06:23:00+00:00,,3.9800000190734863
145949,100600,80369,28577,394245,Processing,2023-08-21 05:41:26+00:00,,,,3.9800000190734863
9024,6183,4905,28577,24293,Shipped,2025-10-17 02:01:47.552015+00:00,2025-10-19 15:23:15.552015+00:00,,,3.9800000190734863
11039,7600,6054,28577,29737,Shipped,2025-04-26 21:35:40+00:00,2025-04-29 10:51:00+00:00,,,3.9800000190734863
70410,48538,38625,28577,190134,Shipped,2024-10-07 13:11:46+00:00,2024-10-09 14:29:00+00:00,,,3.9800000190734863
8544,5865,4620,9410,22971,Cancelled,2022-05-09 08:49:10+00:00,,,,3.990000009536743
25791,17858,14261,14167,69504,Cancelled,2022-02-23 01:41:02+00:00,,,,3.990000009536743
28799,19911,15894,10938,77620,Cancelled,2021-06-08 07:23:08+00:00,,,,3.990000009536743
37104,25603,20339,29112,100091,Cancelled,2025-10-02 03:42:37+00:00,,,,3.990000009536743
55066,37971,30179,15805,148653,Cancelled,2024-12-20 03:05:09+00:00,,,,3.990000009536743
62299,42969,34248,12677,168289,Cancelled,2023-12-02 05:22:16+00:00,,,,3.990000009536743
67198,46335,36892,13979,181427,Cancelled,2023-03-11 07:23:25+00:00,,,,3.990000009536743
77950,53715,42767,12677,210488,Cancelled,2025-03-16 04:23:47+00:00,,,,3.990000009536743
84814,58438,46496,29112,229078,Cancelled,2025-08-06 07:14:48+00:00,,,,3.990000009536743
112871,77810,62090,9410,304901,Cancelled,2025-04-15 14:29:09+00:00,,,,3.990000009536743
126586,87253,69645,15788,341879,Cancelled,2022-06-24 05:27:53+00:00,,,,3.990000009536743
139576,96223,76852,29065,376928,Cancelled,2020-08-11 15:02:12+00:00,,,,3.990000009536743
140496,96852,77343,29112,379439,Cancelled,2024-04-16 09:27:15+00:00,,,,3.990000009536743
169265,116633,93210,15788,457245,Cancelled,2025-04-08 13:11:22+00:00,,,,3.990000009536743
22396,15523,12370,14167,60411,Complete,2023-09-30 22:30:13+00:00,2023-10-01 05:44:00+00:00,2023-10-02 23:18:00+00:00,,3.990000009536743
25646,17765,14188,9410,69115,Complete,2022-08-02 15:53:14+00:00,2022-08-03 11:22:00+00:00,2022-08-07 18:21:00+00:00,,3.990000009536743
27299,18873,15101,29065,73593,Complete,2025-10-17 00:35:09+00:00,2025-10-15 17:02:00+00:00,2025-10-16 19:02:00+00:00,,3.990000009536743
31450,21739,17319,29112,84788,Complete,2025-01-05 23:44:53+00:00,2025-01-08 16:12:00+00:00,2025-01-12 11:17:00+00:00,,3.990000009536743
33983,23483,18672,9164,91650,Complete,2024-08-08 03:32:08+00:00,2024-08-11 02:20:00+00:00,2024-08-15 23:46:00+00:00,,3.990000009536743
37210,25679,20403,29112,100374,Complete,2024-04-19 08:43:07+00:00,2024-04-22 10:26:00+00:00,2024-04-26 00:38:00+00:00,,3.990000009536743
43652,30138,24035,12677,117811,Complete,2025-01-12 06:58:12+00:00,2025-01-14 03:04:00+00:00,2025-01-17 07:30:00+00:00,,3.990000009536743
53008,36564,29085,29065,143114,Complete,2022-07-27 14:06:49+00:00,2022-07-25 03:58:00+00:00,2022-07-28 13:11:00+00:00,,3.990000009536743
62266,42944,34231,9410,168206,Complete,2025-05-17 11:32:04+00:00,2025-05-18 07:03:00+00:00,2025-05-19 21:43:00+00:00,,3.990000009536743
72622,50070,39855,13913,196092,Complete,2024-03-09 02:49:48+00:00,2024-03-10 01:54:00+00:00,2024-03-14 18:36:00+00:00,,3.990000009536743
81639,56264,44782,28491,220464,Complete,2025-06-10 04:39:29+00:00,2025-06-11 13:34:00+00:00,2025-06-15 06:14:00+00:00,,3.990000009536743
85268,58754,46772,10938,230291,Complete,2024-02-09 01:35:58+00:00,2024-02-09 00:12:00+00:00,2024-02-09 08:56:00+00:00,,3.990000009536743
91439,63034,50192,29065,246930,Complete,2024-10-28 10:52:27+00:00,2024-10-29 22:16:00+00:00,2024-10-31 23:03:00+00:00,,3.990000009536743
95177,65599,52225,15788,257038,Complete,2023-11-11 03:00:43+00:00,2023-11-11 10:22:00+00:00,2023-11-13 17:47:00+00:00,,3.990000009536743
98136,67634,53902,28491,265021,Complete,2025-03-28 01:41:11+00:00,2025-03-31 02:46:00+00:00,2025-03-31 08:02:00+00:00,,3.990000009536743
99900,68829,54851,29112,269746,Complete,2023-12-28 16:16:59+00:00,2023-12-30 09:42:00+00:00,2023-12-30 19:13:00+00:00,,3.990000009536743
105254,72513,57803,29112,284302,Complete,2024-07-23 10:00:08+00:00,2024-07-26 07:14:00+00:00,2024-07-27 01:42:00+00:00,,3.990000009536743
113177,78024,62260,13979,305721,Complete,2024-01-09 14:02:42+00:00,2024-01-07 05:24:00+00:00,2024-01-10 18:30:00+00:00,,3.990000009536743
113242,78073,62301,28491,305888,Complete,2025-07-06 00:13:28+00:00,2025-07-05 16:32:00+00:00,2025-07-07 16:12:00+00:00,,3.990000009536743
113688,78362,62533,28491,307088,Complete,2024-03-14 05:44:43+00:00,2024-03-15 06:35:00+00:00,2024-03-19 06:25:00+00:00,,3.990000009536743
114650,78998,63033,15829,309701,Complete,2025-01-21 10:22:02+00:00,2025-01-23 13:41:00+00:00,2025-01-24 22:22:00+00:00,,3.990000009536743
122656,84576,67569,28491,331262,Complete,2025-08-03 01:34:37+00:00,2025-08-04 01:53:00+00:00,2025-08-07 21:16:00+00:00,,3.990000009536743
122727,84620,67604,15884,331457,Complete,2025-09-06 16:43:27+00:00,2025-09-09 01:06:00+00:00,2025-09-12 12:29:00+00:00,,3.990000009536743
124237,85661,68386,15788,335554,Complete,2024-12-02 12:19:10+00:00,2024-12-05 02:50:00+00:00,2024-12-05 22:36:00+00:00,,3.990000009536743
134678,92830,74065,9410,363694,Complete,2025-07-08 11:27:43+00:00,2025-07-06 03:00:00+00:00,2025-07-07 08:17:00+00:00,,3.990000009536743
139206,95960,76667,14167,375941,Complete,2022-08-01 14:42:20+00:00,2022-08-03 19:41:00+00:00,2022-08-08 11:17:00+00:00,,3.990000009536743
147013,101356,80950,13979,397113,Complete,2025-07-18 16:33:00+00:00,2025-07-18 21:19:00+00:00,2025-07-21 22:00:00+00:00,,3.990000009536743
160766,110758,88414,10938,434329,Complete,2023-02-12 16:27:42+00:00,2023-02-13 16:44:00+00:00,2023-02-15 02:31:00+00:00,,3.990000009536743
161115,110998,88605,9410,435319,Complete,2024-08-31 08:59:20+00:00,2024-09-01 11:47:00+00:00,2024-09-03 06:55:00+00:00,,3.990000009536743
14301,9869,7884,13913,38482,Processing,2025-07-13 01:19:50+00:00,,,,3.990000009536743
14576,10050,8032,15884,39216,Processing,2025-08-02 22:02:15+00:00,,,,3.990000009536743
26815,18556,14843,9164,72273,Processing,2023-02-12 00:44:20+00:00,,,,3.990000009536743
35112,24252,19286,10938,94712,Processing,2025-10-16 18:21:23+00:00,,,,3.990000009536743
38742,26738,21242,14167,104509,Processing,2022-06-26 14:45:14+00:00,,,,3.990000009536743
49100,33895,26986,14167,132521,Processing,2025-05-28 08:20:33+00:00,,,,3.990000009536743
85550,58963,46938,13979,231049,Processing,2025-05-01 15:56:27+00:00,,,,3.990000009536743
86485,59606,47446,13923,233568,Processing,2025-09-25 17:01:45+00:00,,,,3.990000009536743
88657,61119,48629,14274,239448,Processing,2020-12-25 08:21:00+00:00,,,,3.990000009536743
95123,65561,52196,15788,256889,Processing,2024-09-13 09:52:32+00:00,,,,3.990000009536743
96056,66202,52692,29065,259424,Processing,2022-01-23 01:28:55+00:00,,,,3.990000009536743
105265,72521,57808,13923,284327,Processing,2023-03-19 09:47:13+00:00,,,,3.990000009536743
109670,75607,60296,13913,296236,Processing,2024-09-10 04:40:46+00:00,,,,3.990000009536743
123637,85263,68089,28758,333918,Processing,2025-08-04 12:17:20+00:00,,,,3.990000009536743
125764,86686,69206,10938,339651,Processing,2023-08-23 20:42:07+00:00,,,,3.990000009536743
137734,94960,75829,15788,371972,Processing,2025-07-01 02:43:03+00:00,,,,3.990000009536743
146132,100734,80474,13979,394726,Processing,2024-08-07 15:55:00+00:00,,,,3.990000009536743
148954,102697,82030,14274,402416,Processing,2025-08-18 04:01:04+00:00,,,,3.990000009536743
152927,105431,84169,10938,413172,Processing,2024-10-19 11:15:02+00:00,,,,3.990000009536743
155180,106963,85388,14274,419264,Processing,2021-12-17 09:55:10+00:00,,,,3.990000009536743
158705,109343,87274,29065,428763,Processing,2024-03-23 04:19:10+00:00,,,,3.990000009536743
170698,117663,94044,13913,461115,Processing,2023-10-17 12:40:21+00:00,,,,3.990000009536743
16656,11504,9159,14274,44827,Returned,2025-07-31 00:24:26+00:00,2025-07-29 23:40:00+00:00,2025-08-02 00:01:00+00:00,2025-08-03 07:52:00+00:00,3.990000009536743
31068,21481,17125,13979,83754,Returned,2021-12-04 01:09:37+00:00,2021-12-02 01:14:00+00:00,2021-12-06 20:52:00+00:00,2021-12-07 06:00:00+00:00,3.990000009536743
41364,28544,22717,14274,111629,Returned,2025-10-20 03:14:43.898664+00:00,2025-10-17 05:08:11.898664+00:00,2025-10-21 03:59:11.898664+00:00,2025-10-23 10:58:11.898664+00:00,3.990000009536743
47493,32799,26148,15805,128167,Returned,2025-10-15 03:59:51+00:00,2025-10-12 13:46:00+00:00,2025-10-13 00:18:00+00:00,2025-10-15 02:36:00+00:00,3.990000009536743
50923,35124,27924,13979,137480,Returned,2019-09-05 04:46:35+00:00,2019-09-06 18:24:00+00:00,2019-09-10 11:13:00+00:00,2019-09-12 03:36:00+00:00,3.990000009536743
81020,55827,44445,9164,218781,Returned,2025-07-23 09:19:13+00:00,2025-07-22 02:33:00+00:00,2025-07-23 18:50:00+00:00,2025-07-24 14:32:00+00:00,3.990000009536743
106216,73186,58347,15884,286900,Returned,2025-05-24 13:10:44+00:00,2025-05-26 10:55:00+00:00,2025-05-28 19:24:00+00:00,2025-05-28 22:02:00+00:00,3.990000009536743
120976,83401,66631,15884,326736,Returned,2025-08-09 05:29:09+00:00,2025-08-11 19:39:00+00:00,2025-08-15 00:55:00+00:00,2025-08-16 14:18:00+00:00,3.990000009536743
121443,83713,66879,14167,328011,Returned,2022-04-21 12:22:52+00:00,2022-04-19 06:14:00+00:00,2022-04-19 14:09:00+00:00,2022-04-21 19:23:00+00:00,3.990000009536743
126685,87321,69691,13923,342142,Returned,2023-07-23 11:34:35+00:00,2023-07-24 04:38:00+00:00,2023-07-26 05:56:00+00:00,2023-07-28 08:47:00+00:00,3.990000009536743
132927,91628,73121,15805,358970,Returned,2025-09-07 06:01:41+00:00,2025-09-07 09:01:00+00:00,2025-09-10 01:13:00+00:00,2025-09-10 08:58:00+00:00,3.990000009536743
146442,100954,80647,29065,395570,Returned,2023-05-25 07:19:39+00:00,2023-05-26 14:35:00+00:00,2023-05-31 09:29:00+00:00,2023-06-01 01:17:00+00:00,3.990000009536743
148619,102457,81828,10938,401498,Returned,2025-08-06 06:24:51+00:00,2025-08-06 10:50:00+00:00,2025-08-07 23:13:00+00:00,2025-08-08 17:14:00+00:00,3.990000009536743
175780,121211,96895,29112,474812,Returned,2023-03-01 08:08:22+00:00,2023-02-28 09:10:00+00:00,2023-03-03 07:30:00+00:00,2023-03-05 02:27:00+00:00,3.990000009536743
2035,1397,1109,29065,5487,Shipped,2022-05-02 13:16:52+00:00,2022-05-04 14:19:00+00:00,,,3.990000009536743
3285,2258,1803,12677,8825,Shipped,2023-10-09 10:33:26+00:00,2023-10-09 08:16:00+00:00,,,3.990000009536743
9124,6249,4955,13979,24557,Shipped,2025-05-03 12:54:07+00:00,2025-05-06 06:27:00+00:00,,,3.990000009536743
13274,9148,7304,14274,35709,Shipped,2023-07-01 01:48:51+00:00,2023-07-02 15:23:00+00:00,,,3.990000009536743
13932,9614,7668,10938,37488,Shipped,2022-09-03 17:21:59+00:00,2022-09-01 12:33:00+00:00,,,3.990000009536743
15261,10537,8427,12677,41084,Shipped,2023-04-14 09:15:10+00:00,2023-04-15 09:16:00+00:00,,,3.990000009536743
15696,10843,8673,13979,42259,Shipped,2024-11-22 12:43:17+00:00,2024-11-24 21:30:00+00:00,,,3.990000009536743
40893,28215,22438,28758,110348,Shipped,2023-03-22 08:50:52+00:00,2023-03-25 00:31:00+00:00,,,3.990000009536743
45181,31210,24895,29112,121949,Shipped,2023-07-12 07:40:45+00:00,2023-07-13 11:26:00+00:00,,,3.990000009536743
48780,33683,26816,13923,131620,Shipped,2025-10-03 07:53:52+00:00,2025-10-02 09:19:00+00:00,,,3.990000009536743
52555,36255,28857,29065,141896,Shipped,2025-06-08 11:24:50+00:00,2025-06-09 15:37:00+00:00,,,3.990000009536743
64296,44329,35292,13923,173679,Shipped,2025-02-15 05:06:26+00:00,2025-02-14 02:58:00+00:00,,,3.990000009536743
74569,51378,40900,15829,201331,Shipped,2021-05-25 08:20:54+00:00,2021-05-23 10:59:00+00:00,,,3.990000009536743
75855,52269,41617,14274,204832,Shipped,2023-06-23 04:21:24+00:00,2023-06-20 08:05:00+00:00,,,3.990000009536743
83740,57689,45884,9410,226167,Shipped,2023-04-14 03:56:39+00:00,2023-04-17 00:04:00+00:00,,,3.990000009536743
87246,60126,47837,28758,235627,Shipped,2024-10-16 23:36:36+00:00,2024-10-19 17:32:00+00:00,,,3.990000009536743
89376,61625,49052,15829,241357,Shipped,2024-10-19 01:01:20+00:00,2024-10-20 00:43:00+00:00,,,3.990000009536743
98034,67567,53848,28758,264737,Shipped,2024-02-10 23:33:14+00:00,2024-02-12 01:57:00+00:00,,,3.990000009536743
102537,70611,56264,10938,276870,Shipped,2025-06-28 07:58:20+00:00,2025-06-29 23:33:00+00:00,,,3.990000009536743
105494,72679,57934,29112,284939,Shipped,2022-12-21 14:28:22+00:00,2022-12-20 21:49:00+00:00,,,3.990000009536743
106521,73391,58534,9410,287716,Shipped,2021-01-23 04:34:44+00:00,2021-01-24 09:14:00+00:00,,,3.990000009536743
107378,74026,59041,28758,290047,Shipped,2024-02-11 11:14:40+00:00,2024-02-12 12:28:00+00:00,,,3.990000009536743
113650,78338,62514,12677,306993,Shipped,2024-05-14 14:06:41+00:00,2024-05-13 13:05:00+00:00,,,3.990000009536743
118946,81978,65460,13923,321275,Shipped,2024-11-24 08:25:36+00:00,2024-11-26 13:32:00+00:00,,,3.990000009536743
125148,86270,68884,28758,338007,Shipped,2025-09-20 06:24:46+00:00,2025-09-20 12:04:00+00:00,,,3.990000009536743
126370,87112,69518,28758,341291,Shipped,2024-08-22 23:15:32+00:00,2024-08-25 03:39:00+00:00,,,3.990000009536743
152154,104891,83760,15829,411083,Shipped,2021-09-12 23:10:57+00:00,2021-09-12 07:19:00+00:00,,,3.990000009536743
152599,105206,84002,13979,412274,Shipped,2023-05-14 11:21:37+00:00,2023-05-15 19:44:00+00:00,,,3.990000009536743
153854,106058,84657,12677,415717,Shipped,2022-11-15 03:31:22+00:00,2022-11-14 14:17:00+00:00,,,3.990000009536743
165104,113765,90828,15884,446028,Shipped,2025-06-29 12:46:07+00:00,2025-06-30 07:43:00+00:00,,,3.990000009536743
167535,115412,92223,14167,452554,Shipped,2024-07-26 13:17:42+00:00,2024-07-24 20:03:00+00:00,,,3.990000009536743
175031,120702,96501,15884,472781,Shipped,2023-01-05 12:54:28+00:00,2023-01-05 15:40:00+00:00,,,3.990000009536743
81946,56473,44940,12667,221289,Cancelled,2024-06-11 10:19:04+00:00,,,,4.0
174503,120343,96201,12667,471353,Cancelled,2025-03-25 05:53:20+00:00,,,,4.0
99138,68327,54449,12667,267705,Processing,2025-04-02 13:41:03+00:00,,,,4.0
103590,71380,56858,12667,279736,Processing,2024-11-13 10:28:26+00:00,,,,4.0
25761,17838,14249,12667,69428,Returned,2023-04-25 07:46:58+00:00,2023-04-25 20:14:00+00:00,2023-04-29 11:42:00+00:00,2023-05-02 00:49:00+00:00,4.0
41659,28756,22902,12667,112423,Returned,2025-05-08 14:01:54+00:00,2025-05-07 12:27:00+00:00,2025-05-12 03:06:00+00:00,2025-05-12 06:10:00+00:00,4.0
10011,6875,5482,12667,26954,Shipped,2022-06-06 05:44:41+00:00,2022-06-06 19:23:00+00:00,,,4.0
29065,20095,16031,12667,78345,Shipped,2023-06-09 16:14:57+00:00,2023-06-10 04:17:00+00:00,,,4.0
87617,60389,48047,13614,236603,Cancelled,2025-07-14 04:40:04+00:00,,,,4.010000228881836
26002,18005,14377,15253,70090,Complete,2023-04-27 08:02:46+00:00,2023-04-28 11:36:00+00:00,2023-05-01 18:03:00+00:00,,4.010000228881836
102544,70616,56265,15253,276888,Complete,2020-07-08 22:00:23+00:00,2020-07-09 10:16:00+00:00,2020-07-09 23:46:00+00:00,,4.010000228881836
138911,95758,76512,15253,375147,Returned,2024-11-29 21:55:42+00:00,2024-11-30 09:06:00+00:00,2024-12-04 11:27:00+00:00,2024-12-04 15:00:00+00:00,4.010000228881836
174677,120463,96300,15253,471825,Returned,2024-06-01 02:54:56+00:00,2024-05-29 02:07:00+00:00,2024-05-29 19:10:00+00:00,2024-05-30 02:11:00+00:00,4.010000228881836
20546,14229,11366,13614,55403,Shipped,2024-11-08 02:35:02+00:00,2024-11-08 18:04:00+00:00,,,4.010000228881836
126900,87475,69810,15253,342700,Shipped,2022-09-02 23:02:41+00:00,2022-09-03 18:41:00+00:00,,,4.010000228881836
8695,5955,4710,28530,23382,Cancelled,2022-07-28 00:19:27+00:00,,,,4.039999961853027
18741,12973,10366,28530,50512,Processing,2025-04-04 00:57:06+00:00,,,,4.039999961853027
104299,71850,57263,28530,281687,Returned,2025-09-05 07:39:04+00:00,2025-09-04 00:22:00+00:00,2025-09-05 11:11:00+00:00,2025-09-07 05:56:00+00:00,4.039999961853027
169436,116755,93319,28530,457715,Shipped,2024-06-01 05:40:57+00:00,2024-06-03 19:30:00+00:00,,,4.039999961853027
75723,52178,41556,28344,204472,Complete,2024-05-26 07:49:35+00:00,2024-05-28 07:51:00+00:00,2024-05-31 06:11:00+00:00,,4.079999923706056
29782,20590,16418,28344,80292,Processing,2023-08-09 07:40:26+00:00,,,,4.079999923706056
80579,55517,44193,28344,217602,Shipped,2025-10-11 15:45:17+00:00,2025-10-14 06:54:00+00:00,,,4.079999923706056
117226,80783,64509,28344,316668,Shipped,2023-08-27 05:06:25+00:00,2023-08-27 18:54:00+00:00,,,4.079999923706056
101214,69741,55550,12628,273319,Complete,2023-10-29 14:50:15+00:00,2023-10-30 11:11:00+00:00,2023-11-01 11:51:00+00:00,,4.099999904632568
150039,103425,82620,12628,405336,Complete,2023-11-19 22:21:34+00:00,2023-11-21 00:33:00+00:00,2023-11-23 21:47:00+00:00,,4.099999904632568
140341,96749,77252,12603,379019,Complete,2025-02-16 05:06:50+00:00,2025-02-15 07:03:00+00:00,2025-02-17 21:58:00+00:00,,4.110000133514404
117130,80716,64452,12603,316399,Processing,2022-11-21 06:30:17+00:00,,,,4.110000133514404
66242,45677,36365,12603,178896,Shipped,2024-11-26 04:42:19+00:00,2024-11-28 07:38:00+00:00,,,4.110000133514404
82682,56981,45327,12603,223277,Shipped,2025-08-08 16:20:32+00:00,2025-08-09 14:24:00+00:00,,,4.110000133514404
85888,59198,47121,12603,231953,Shipped,2024-06-06 01:56:08+00:00,2024-06-08 09:19:00+00:00,,,4.110000133514404
126105,86929,69394,12603,340573,Shipped,2022-03-21 09:46:05+00:00,2022-03-22 22:04:00+00:00,,,4.110000133514404
134911,92992,74206,12603,364336,Shipped,2022-10-08 06:26:11+00:00,2022-10-08 02:36:00+00:00,,,4.110000133514404
149289,102918,82220,28970,403288,Cancelled,2023-02-11 08:14:07+00:00,,,,4.130000114440918
170794,117729,94093,28970,461368,Cancelled,2025-10-17 11:17:34.132974+00:00,,,,4.130000114440918
