id,user_id,sequence_number,session_id,created_at,ip_address,city,state,postal_code,browser,traffic_source,uri,event_type
2044091,,3,e872c6ca-48bd-4063-b761-ba195c292e00,2023-01-26 13:46:00+00:00,103.213.146.248,Beijing,Beijing,102699,Firefox,Adwords,/cancel,cancel
1616233,,3,44131e27-7f6c-4f7d-9558-e28bb084d2bd,2024-03-05 08:01:00+00:00,22.43.236.177,Beijing,Beijing,102699,Firefox,Organic,/cancel,cancel
1641446,,3,35bdc7a1-1014-4b55-b451-e590e11cb627,2020-12-13 19:01:00+00:00,86.204.98.221,Schaerbeek,Brussels,1030,IE,YouTube,/cancel,cancel
1544470,,3,94095cbd-a10b-4cde-be14-cb5ed3f2a499,2025-04-16 12:37:00+00:00,20.168.38.252,Schaerbeek,Brussels,1030,Chrome,Email,/cancel,cancel
1486862,,3,f93d8eb5-1b4c-4e5f-b56a-25da80e9eadd,2023-04-28 14:20:00+00:00,81.244.213.168,New York,New York,10312,Chrome,YouTube,/cancel,cancel
2126718,,3,aab0be7f-729c-49a6-baa1-b2114a1185ae,2019-11-14 07:06:00+00:00,207.145.141.67,Berlin,Berlin,10318,Chrome,Email,/cancel,cancel
1719061,,3,b280baa4-4566-425c-8e14-5dbbb91df681,2023-05-19 16:50:00+00:00,149.44.108.180,Holyoke,Massachusetts,1040,Chrome,Email,/cancel,cancel
1550097,,3,51812991-5157-49c1-9c0f-5eba19fe53d8,2020-03-23 14:24:00+00:00,183.225.191.224,Etterbeek,Brussels,1040,Chrome,YouTube,/cancel,cancel
2109762,,3,0cd35cde-10b4-49ff-beb9-f90334ff42a5,2022-11-07 14:56:00+00:00,137.28.28.211,New York,New York,10453,Firefox,Adwords,/cancel,cancel
1314740,,3,3595657c-ecda-41e5-a818-31eb830bd3d2,2022-05-16 01:20:00+00:00,207.120.210.164,New York,New York,10454,Firefox,Email,/cancel,cancel
1402373,,3,bb5b4943-9049-4ba3-b6a1-fc7f6adcbbe7,2020-12-25 10:27:00+00:00,59.114.14.204,New York,New York,10456,Chrome,Email,/cancel,cancel
2110022,,3,ea43af37-4d15-4c61-b88b-fb64aff09a88,2023-11-19 05:43:00+00:00,196.192.243.190,New York,New York,10458,Safari,Email,/cancel,cancel
1875084,,3,aa242997-62e3-4cce-a390-a7480d9ea3bd,2022-12-15 01:19:00+00:00,1.102.191.162,New York,New York,10463,Chrome,Adwords,/cancel,cancel
2031424,,3,0f062ace-3c2a-4d0a-a5e7-25ac3579e378,2019-08-30 14:53:00+00:00,57.152.47.46,New York,New York,10466,Chrome,Organic,/cancel,cancel
1606071,,3,c2bda0d8-3e81-413b-a084-6a7d90ab92e8,2024-10-14 05:08:00+00:00,173.65.4.18,New York,New York,10466,Firefox,Facebook,/cancel,cancel
2373961,,3,3ea31b15-8c5d-40cb-9e1d-2e220780890a,2019-12-01 02:47:00+00:00,216.171.223.165,New York,New York,10468,Safari,Adwords,/cancel,cancel
1729928,,3,2eb9da57-2187-4dd5-aea5-db8053440964,2025-05-22 17:48:00+00:00,179.96.172.209,New York,New York,10472,Chrome,Email,/cancel,cancel
2179345,,3,656e1f71-8987-43be-8dbc-9053be016e3f,2020-10-24 03:59:00+00:00,77.146.45.198,New York,New York,10473,Chrome,Email,/cancel,cancel
2114791,,3,af97a4da-b3a2-4d2d-8005-0b630517f613,2021-09-14 10:12:00+00:00,30.195.116.120,Ixelles,Brussels,1050,Chrome,Email,/cancel,cancel
1522728,,3,3358e911-7b05-4f8a-9f33-e3fbfefbf251,2022-06-18 05:26:00+00:00,84.34.117.35,Ixelles,Brussels,1050,Chrome,Email,/cancel,cancel
1382015,,3,a1834214-7345-47e5-9ca0-c8148dbcf48b,2021-10-22 17:23:00+00:00,27.183.128.172,Beijing,Remote territory,10500,Firefox,Email,/cancel,cancel
1530164,,3,c8bcc8a9-a6c8-441e-8798-8c14f156fd13,2019-11-21 05:04:00+00:00,44.37.87.249,Beijing,Remote territory,10500,Chrome,Email,/cancel,cancel
1581957,,3,e93724a3-f33c-424b-adb9-dfe10eadbb35,2021-12-12 08:50:00+00:00,115.33.6.95,Beijing,Remote territory,10500,Firefox,Facebook,/cancel,cancel
1736781,,3,ec7c0617-b17e-461c-890a-9e34f66037a6,2023-11-18 17:08:00+00:00,158.110.109.173,Beijing,Remote territory,10500,Firefox,Email,/cancel,cancel
1756361,,3,465c56a7-0307-415c-a913-3e961dcb5cea,2025-01-20 11:33:00+00:00,76.204.234.230,Beijing,Remote territory,10500,Chrome,Organic,/cancel,cancel
1505101,,3,7c97b786-f5e6-40d7-a2f0-60662b8e640f,2025-06-01 07:34:00+00:00,211.77.139.225,Beijing,Remote territory,10500,Chrome,YouTube,/cancel,cancel
1699380,,3,54ff627c-7a03-4850-b28d-74f1563804eb,2020-09-08 18:57:00+00:00,109.24.121.81,Berlin,Berlin,10557,Chrome,Adwords,/cancel,cancel
1470185,,3,7ba3ad44-2e91-4ad6-9eea-66d301c09d14,2023-04-10 08:07:00+00:00,108.145.217.6,Ossining,New York,10562,Chrome,Organic,/cancel,cancel
2249784,,3,81bec0e8-8613-41f1-b0c8-4e801a9bf9fa,2023-07-28 06:01:00+00:00,107.154.14.116,Rye Brook,New York,10573,Chrome,YouTube,/cancel,cancel
2127344,,3,d87068fc-84ba-4a4e-a70b-31588862c801,2023-10-07 02:59:00+00:00,50.132.61.0,Saint-Gilles,Brussels,1060,Other,Email,/cancel,cancel
1606062,,3,904c8f69-79c8-4f98-a5cd-c50e16699bf1,2025-10-08 10:47:00+00:00,171.69.27.55,Plasencia,Extremadura,10600,Firefox,Adwords,/cancel,cancel
2204225,,3,0c732992-93b9-4576-8f8c-b4ad0d683ba7,2020-06-24 01:56:00+00:00,221.232.60.68,Savières,Grand Est,10600,Chrome,Adwords,/cancel,cancel
2190695,,3,69250c8a-16ff-4ad7-bdcf-84bf975bad18,2019-07-20 18:46:00+00:00,158.11.22.108,Tokyo,Tokyo,107-0062,Firefox,Email,/cancel,cancel
1617019,,3,df4cd209-6d25-41cb-93bb-544a987e1f0c,2019-10-19 06:08:00+00:00,131.232.15.12,Anderlecht,Brussels,1070,Firefox,YouTube,/cancel,cancel
2136371,,3,9acb52ca-4445-4e04-baa2-14659db709c8,2019-09-07 01:52:00+00:00,33.103.124.146,Yonkers,New York,10701,Chrome,Email,/cancel,cancel
1423061,,3,e0ad5043-3fd8-4ca1-a71a-0cacbc8d19ff,2022-03-30 09:44:00+00:00,50.252.37.82,Tokyo,Tokyo,108-0074,Safari,Adwords,/cancel,cancel
2419127,,3,416d2e3e-d6b6-495a-8956-e3e700c94355,2019-02-08 06:42:00+00:00,135.190.191.250,New Rochelle,New York,10801,Chrome,Adwords,/cancel,cancel
2406222,,3,5e3eb25a-ee14-4b6f-8c9e-4af9d979a5d3,2021-09-21 01:05:00+00:00,66.186.95.223,Sint-Agatha-Berchem,Brussels,1082,Firefox,Email,/cancel,cancel
2286966,,3,84f2c569-2fcf-4564-9d94-b4565f331fe2,2019-11-17 04:39:00+00:00,177.162.109.192,Westfield,Massachusetts,1085,Chrome,Organic,/cancel,cancel
2293003,,3,4bf1f9f7-b205-4b6c-8368-da6b35435d21,2022-10-14 04:45:00+00:00,152.182.76.142,New City,New York,10956,Chrome,Adwords,/cancel,cancel
1300236,,3,1c115bb0-2c66-4215-ac6d-e8521d2c1285,2023-11-29 00:53:00+00:00,4.216.218.238,Kunming,Liaoning,110021,Firefox,Email,/cancel,cancel
1382691,,3,b74fe859-e5bd-45e1-8907-3685a81a0ff9,2024-07-29 05:48:00+00:00,97.112.238.179,Kunming,Liaoning,110021,Chrome,Email,/cancel,cancel
1429236,,3,7652ee56-dd61-478d-9bc4-946e4b8f4161,2020-01-06 13:09:00+00:00,32.12.70.190,Kunming,Liaoning,110021,Other,Adwords,/cancel,cancel
2226174,,3,1eb34d49-838d-40ef-8bbb-33c943673d57,2020-02-05 07:06:00+00:00,143.235.19.42,Shenzhen,Liaoning,110024,Chrome,YouTube,/cancel,cancel
1410330,,3,cf149079-1ef9-4530-9146-967048f62e9e,2023-05-29 15:45:00+00:00,10.228.31.138,Shenzhen,Liaoning,110024,Firefox,Email,/cancel,cancel
1584446,,3,2d23a9e6-bf6c-4f9b-81b9-c9f49c4b393a,2025-08-25 18:59:00+00:00,187.161.175.224,Shanghai,Liaoning,110025,Safari,Email,/cancel,cancel
2281222,,3,50c8d725-aca7-4148-948e-d90250002441,2019-12-19 16:45:00+00:00,71.27.59.160,Suzhou,Liaoning,110026,Firefox,Adwords,/cancel,cancel
1595430,,3,4520179d-66fc-4467-874b-c36b7292629b,2021-08-31 16:09:00+00:00,2.90.22.198,Suzhou,Liaoning,110026,Safari,Email,/cancel,cancel
1514280,,3,b2cb8957-a14c-4a88-bb14-33e31e0d5106,2021-11-03 11:27:00+00:00,48.237.19.250,Suzhou,Liaoning,110026,Chrome,Adwords,/cancel,cancel
1370362,,3,9b00c2a5-1060-4df8-a76b-242de0e65e33,2022-08-10 09:40:00+00:00,79.76.157.19,Tianjin,Liaoning,110035,Other,Adwords,/cancel,cancel
2264630,,3,5126cd19-3e08-4577-8ac2-d1da418f2e40,2020-03-03 16:20:00+00:00,33.81.7.62,Tianjin,Liaoning,110035,Other,Email,/cancel,cancel
1636883,,3,d8c11f11-ee99-44e4-a9fe-4b5a72aa8da3,2021-01-13 18:17:00+00:00,150.132.33.227,Tianjin,Liaoning,110035,Chrome,Facebook,/cancel,cancel
1885728,,3,8cc26eef-836c-4364-8a96-8de98a121f6f,2021-04-03 03:16:00+00:00,125.48.220.241,Quanzhou,Liaoning,110041,Chrome,Email,/cancel,cancel
1830242,,3,2413eea8-c880-4659-b564-c7bc23ff7350,2020-07-22 04:51:00+00:00,184.58.41.11,Handan,Liaoning,110055,Safari,Email,/cancel,cancel
2179294,,3,cc79d062-0830-4b7b-8bcc-53ae31b6582f,2024-05-09 15:15:00+00:00,153.186.253.89,Handan,Liaoning,110055,Chrome,YouTube,/cancel,cancel
2110965,,3,c77c4bcd-dffc-4c5b-9561-9baa69b80b24,2024-01-19 14:31:00+00:00,98.112.68.183,Handan,Liaoning,110055,Chrome,Email,/cancel,cancel
1359554,,3,a9a80b39-b9ed-4f44-88e4-343b4102595c,2020-09-14 03:45:00+00:00,171.217.16.232,Wuxi,Liaoning,110071,Firefox,Organic,/cancel,cancel
1345784,,3,f480164f-caf9-4c10-8875-861c2c6f1f55,2020-11-24 04:54:00+00:00,211.54.184.185,Foshan,Liaoning,110078,Firefox,YouTube,/cancel,cancel
1323543,,3,235a22e0-461e-422b-98cb-1b5088c1f17b,2023-08-16 01:25:00+00:00,58.143.32.105,Foshan,Liaoning,110078,Chrome,Email,/cancel,cancel
1593555,,3,bfa9864d-4b7f-4598-b2c3-b0ad6b7ee3ae,2021-05-31 10:16:00+00:00,79.213.65.41,Foshan,Liaoning,110078,Safari,Adwords,/cancel,cancel
1410910,,3,66970b72-de60-485b-9bd2-10ceed77e31e,2023-07-02 13:20:00+00:00,62.113.236.201,Handan,Liaoning,110141,Firefox,Email,/cancel,cancel
1992272,,3,a5a50784-0b6d-4699-9ba3-b2dcb056ce27,2025-10-07 06:15:00+00:00,39.86.116.171,Tianjin,Liaoning,110148,Firefox,YouTube,/cancel,cancel
1588675,,3,aaa3c59b-4043-487a-8c98-ae56a904462f,2020-09-07 19:16:00+00:00,16.149.140.231,Tianjin,Liaoning,110148,Chrome,Email,/cancel,cancel
2248201,,3,2b616abc-4c65-462b-a2bd-1923b54a69a0,2025-04-30 16:31:00+00:00,207.18.230.179,Tianjin,Liaoning,110148,Other,Email,/cancel,cancel
1353288,,3,222b92b3-a651-4e44-b5e5-8586e164abd5,2022-02-06 19:13:00+00:00,214.173.18.243,Fuzhou,Liaoning,110180,Chrome,Email,/cancel,cancel
2262644,,3,7fd87962-d3e9-4be0-b3c9-e9511e1b6424,2020-06-16 12:46:00+00:00,215.182.4.23,Santos,São Paulo,11030-000,Chrome,Email,/cancel,cancel
1378441,,3,99d6b58b-2b8d-4b7b-a47a-9b2e024c3552,2019-11-26 18:42:00+00:00,216.51.32.119,White,Liaoning,110399,Chrome,Facebook,/cancel,cancel
1832334,,3,efcfeb6b-ebbf-4b46-86aa-3b892a738e0e,2025-01-29 16:57:00+00:00,196.60.36.253,White,Liaoning,110399,Firefox,YouTube,/cancel,cancel
1883605,,3,7bd1cdab-fc5b-475b-a997-0ed5c4abae22,2023-08-09 10:47:00+00:00,92.34.158.218,White,Liaoning,110399,Other,Adwords,/cancel,cancel
1334140,,3,739b9154-5be7-4e70-8fde-345a15c6ded8,2020-09-14 17:06:00+00:00,124.244.140.96,San Fernando,Andalucía,11100,Chrome,YouTube,/cancel,cancel
2420901,,3,aa9d7a26-1bda-4a52-a44a-f3f30fee64d2,2024-07-23 12:12:00+00:00,109.182.181.101,Narbonne,Occitanie,11100,Chrome,Email,/cancel,cancel
1959386,,3,6e96fab7-9e09-482c-8e41-de56d5d865c5,2022-04-06 05:53:00+00:00,18.121.151.230,Narbonne,Occitanie,11100,Safari,Adwords,/cancel,cancel
1520029,,3,502bbde9-daaf-498c-a9a6-a0db7e48d58c,2025-07-21 02:10:00+00:00,193.62.73.134,Beijing,Liaoning,111000,Chrome,Email,/cancel,cancel
2064345,,3,712352a1-4bee-4efc-9067-6909149bfa0d,2020-09-06 07:47:00+00:00,20.171.202.216,Beijing,Liaoning,111000,Firefox,Facebook,/cancel,cancel
2022046,,3,136ba93e-68fc-445f-a771-8d427f7e6e82,2019-12-10 03:57:00+00:00,27.245.22.43,Hefei,Liaoning,111003,Firefox,Email,/cancel,cancel
2049524,,3,1703ba72-689c-40b6-a25d-b69cea87d711,2023-12-03 03:34:00+00:00,221.105.104.205,Loudi,Liaoning,111005,Firefox,YouTube,/cancel,cancel
1905842,,3,9ad05c9f-6fe6-48d2-9a15-737e569ed167,2024-01-08 01:15:00+00:00,161.78.48.155,New York,New York,11101,Chrome,Email,/cancel,cancel
1993690,,3,60b4212d-7a98-4871-8c70-c98e8b54ebb8,2022-07-12 12:21:00+00:00,51.167.159.75,New York,New York,11102,Other,Email,/cancel,cancel
2405028,,3,ab8f10ea-66b7-4031-82cb-497f2f74d21e,2022-03-27 14:30:00+00:00,179.254.156.120,New York,New York,11102,Chrome,Email,/cancel,cancel
1887284,,3,54728b4a-0ef7-4ef8-8d33-9f22a834661d,2022-04-16 08:58:00+00:00,14.11.204.180,Chiclana de la Frontera,Andalucía,11130,Chrome,Adwords,/cancel,cancel
2285977,,3,b2a5cf01-c62c-457d-8b02-76720d2bac56,2024-04-29 11:25:00+00:00,49.179.19.204,Chiclana de la Frontera,Andalucía,11130,Safari,Email,/cancel,cancel
1494145,,3,4f32738d-41be-4691-91e6-d238f0d385c9,2024-02-04 05:06:00+00:00,191.184.4.239,Chiclana de la Frontera,Andalucía,11130,Safari,Adwords,/cancel,cancel
1839508,,3,2ad059ac-a3a5-49f3-ab74-9d79a329d6b8,2023-08-20 14:49:00+00:00,37.5.227.12,Chiclana de la Frontera,Andalucía,11130,Firefox,Email,/cancel,cancel
1924512,,3,dfdae913-f5cd-4980-8fc8-1fec90e297c9,2024-07-29 02:52:00+00:00,41.45.250.234,Vejer de la Frontera,Andalucía,11150,Safari,Email,/cancel,cancel
1673352,,3,5affb402-9f33-48f8-a552-73fb17324fda,2022-02-08 17:40:00+00:00,66.21.112.17,New York,New York,11203,IE,Adwords,/cancel,cancel
1787115,,3,f6948ab5-093c-4416-9753-274697352a71,2024-11-12 16:35:00+00:00,152.133.29.20,New York,New York,11205,Safari,Email,/cancel,cancel
2395821,,3,f79a60be-66e9-41e6-baf0-4c6e82a57aa9,2021-04-21 02:16:00+00:00,91.153.93.223,New York,New York,11208,Chrome,Email,/cancel,cancel
1554712,,3,c85f1e92-6978-44b1-9350-3edb2232c81c,2024-04-12 02:34:00+00:00,173.36.203.123,New York,New York,11208,Safari,Email,/cancel,cancel
2244764,,3,6dbad399-733a-4fbb-9b62-f80e6515ccc0,2022-01-18 15:55:00+00:00,38.215.191.148,New York,New York,11208,Chrome,Adwords,/cancel,cancel
2365108,,3,f012c5df-0239-4de7-afa7-9a820f1b7299,2020-01-15 08:33:00+00:00,221.240.201.175,New York,New York,11210,Safari,Email,/cancel,cancel
1440441,,3,c258bc1f-c7a7-4f34-a0f3-9b56fa5060f8,2021-10-23 08:47:00+00:00,44.249.148.136,New York,New York,11215,Firefox,Adwords,/cancel,cancel
1824561,,3,6d60cc21-7351-49bb-a103-32f37f484a77,2020-09-16 13:03:00+00:00,103.12.103.117,New York,New York,11215,Firefox,Adwords,/cancel,cancel
2248191,,3,aebbdc07-d73c-43d8-b778-8727c2589579,2025-05-26 01:26:00+00:00,50.251.38.29,New York,New York,11216,Firefox,Email,/cancel,cancel
1736585,,3,b23ba3ce-179c-430b-8e41-1924ed1a461e,2023-11-01 15:32:00+00:00,162.118.249.143,New York,New York,11220,Chrome,YouTube,/cancel,cancel
1336537,,3,e9aed079-f97a-4997-882a-0d69953c0caf,2024-09-04 13:21:00+00:00,174.23.133.40,New York,New York,11223,Firefox,Email,/cancel,cancel
2374218,,3,baecc3ef-900c-456a-ad19-99df51ad863c,2025-05-22 14:56:00+00:00,59.11.167.126,Shizuishan,Liaoning,112300,IE,Email,/cancel,cancel
1357641,,3,0d5820e8-4f36-4531-bcbe-8db04b33d6e4,2024-12-16 08:42:00+00:00,163.163.148.220,New York,New York,11232,Firefox,YouTube,/cancel,cancel
1301213,,3,6e9916f3-9321-4eab-85ac-580107814020,2025-08-07 09:03:00+00:00,83.248.164.100,New York,New York,11233,Safari,Adwords,/cancel,cancel
2353346,,3,710a339e-496e-4c73-9701-518a14692576,2023-02-27 19:20:00+00:00,16.72.132.248,New York,New York,11249,Chrome,Email,/cancel,cancel
1513803,,3,ff98f05f-fb69-400b-a660-2f27f0eb4475,2023-05-03 10:48:00+00:00,48.54.255.162,Bertioga,São Paulo,11250-000,Safari,Organic,/cancel,cancel
2263798,,3,f87d7a15-c38a-4e32-9d1f-afe943fff3ae,2022-02-08 13:45:00+00:00,199.71.177.176,Beijing,Liaoning,112612,Firefox,Email,/cancel,cancel
2066436,,3,925e7ff0-933d-4e7c-b147-2fe9545f575d,2020-03-17 14:08:00+00:00,79.60.211.29,Tokyo,Tokyo,113-0021,Safari,Email,/cancel,cancel
1306762,,3,9e06b692-4cc5-49b0-babb-bd84f95ed18b,2020-07-24 10:11:00+00:00,209.166.170.12,Tokyo,Tokyo,113-0033,Chrome,Adwords,/cancel,cancel
1979850,,3,c85b6282-69b8-48df-a96d-f57eb8f3adab,2022-07-22 02:31:00+00:00,133.150.202.21,Tokyo,Tokyo,113-0033,Firefox,Email,/cancel,cancel
1451741,,3,a9410b81-1e9a-447e-960e-1bb0ac8d0b50,2021-05-08 08:55:00+00:00,12.132.151.11,La Línea de la Concepción,Andalucía,11300,Firefox,Email,/cancel,cancel
1505544,,3,0d7ce8b2-fb39-4a34-901f-a0744cda20b5,2022-10-31 05:47:00+00:00,96.71.89.93,New York,New York,11357,Safari,Email,/cancel,cancel
1421284,,3,19554ca8-997d-4a0d-9bfe-c1d1163ceb30,2020-10-06 16:19:00+00:00,114.75.106.75,New York,New York,11357,Chrome,Adwords,/cancel,cancel
1496853,,3,4f81acaa-4f83-486d-9e31-94d688b4b455,2025-07-09 16:18:00+00:00,209.132.186.34,New York,New York,11358,Chrome,Email,/cancel,cancel
2024009,,3,6dc1471d-a160-423f-bb92-e1db43b6260b,2019-01-29 16:30:00+00:00,201.160.150.86,New York,New York,11364,Chrome,Email,/cancel,cancel
1839578,,3,8022579c-b6d2-4556-8c93-77a92904318d,2020-01-31 17:14:00+00:00,10.33.167.211,New York,New York,11365,Firefox,Email,/cancel,cancel
2281261,,3,42220e2b-f107-42a9-9cf9-c5922e2457cc,2020-09-29 07:10:00+00:00,63.153.111.170,New York,New York,11368,Chrome,Email,/cancel,cancel
2198522,,3,2dad4c79-98d0-42ec-bb77-4670602ea99e,2025-03-20 18:32:00+00:00,133.255.210.179,New York,New York,11374,Chrome,Email,/cancel,cancel
1828235,,3,4a0f46ef-4d6f-4580-bd1f-b87fc0b01652,2020-01-22 03:00:00+00:00,155.7.185.145,New York,New York,11374,Safari,Email,/cancel,cancel
1676108,,3,903771c6-9415-4251-a8ab-92f21401265a,2024-06-10 12:06:00+00:00,155.147.142.218,Tarifa,Andalucía,11380,Chrome,Email,/cancel,cancel
1787320,,3,3d8604aa-ec77-46f8-bbad-3da25cadb902,2019-04-06 07:01:00+00:00,57.239.168.62,New York,New York,11385,Chrome,Email,/cancel,cancel
1660638,,3,004bd12d-c6bb-4ddd-921b-66a0bf8d896b,2019-11-17 02:04:00+00:00,10.201.206.169,Tokyo,Tokyo,114-0002,Chrome,Adwords,/cancel,cancel
1826952,,3,c50073ae-0ad6-4945-a14a-adb3f99c1289,2020-08-22 15:54:00+00:00,6.156.49.8,Tokyo,Tokyo,114-0023,Safari,Adwords,/cancel,cancel
2407309,,3,be2925d4-8748-429a-bf2c-f001d4180856,2020-02-18 19:03:00+00:00,20.197.219.143,Tokyo,Tokyo,114-0033,Safari,Email,/cancel,cancel
1504155,,3,a41bee47-0feb-4080-a9f6-4d6eb5bb6c6b,2020-08-28 04:09:00+00:00,188.218.140.39,Evere,Brussels,1140,Firefox,Email,/cancel,cancel
2092550,,3,22cb4193-0845-4c0c-a148-a404772b49ee,2024-11-06 19:16:00+00:00,146.192.86.41,Zhengzhou,Liaoning,114005,Chrome,Facebook,/cancel,cancel
1717580,,3,14377b50-f794-4976-a9c4-f71159482d66,2024-09-09 06:27:00+00:00,145.18.34.236,Zhengzhou,Liaoning,114005,Safari,Email,/cancel,cancel
2222191,,3,2e79277e-7c80-45a2-a819-de5382b2a02b,2023-06-01 08:05:00+00:00,173.158.126.97,New York,New York,11412,Chrome,Email,/cancel,cancel
1848420,,3,c049d85d-3775-4286-8011-704407da69ae,2021-01-26 03:00:00+00:00,163.145.168.83,New York,New York,11412,Chrome,Adwords,/cancel,cancel
1821096,,3,b6a6d09f-a7bd-4592-9bd1-6cdc17ed0d50,2023-06-05 17:55:00+00:00,33.0.147.198,New York,New York,11412,Chrome,Facebook,/cancel,cancel
1996256,,3,23e2af8e-9fa0-45dd-a459-dbe0e6fb3d11,2023-12-06 19:07:00+00:00,36.66.254.55,New York,New York,11413,Safari,Adwords,/cancel,cancel
1642409,,3,00fd5de0-f184-4642-8396-f5b05acf24d9,2020-02-16 09:49:00+00:00,76.170.237.115,New York,New York,11418,Safari,Facebook,/cancel,cancel
1460835,,3,8468d3a2-a46b-4ac9-add2-5e2ef0067e6d,2021-11-10 05:25:00+00:00,45.14.34.150,New York,New York,11418,Firefox,Adwords,/cancel,cancel
1896267,,3,079d4e0d-c02f-4669-a041-735f86ce570f,2025-06-15 04:14:00+00:00,114.156.68.169,Hengyang,Liaoning,114200,Safari,Email,/cancel,cancel
1344622,,3,1e214570-a426-472b-a1c4-758c9db6ee4b,2025-05-02 12:32:00+00:00,158.203.104.108,New York,New York,11422,Chrome,Email,/cancel,cancel
2237254,,3,67984dea-3e10-45f8-9717-43d55a0e1fb1,2020-11-11 17:41:00+00:00,209.175.21.119,New York,New York,11423,IE,Adwords,/cancel,cancel
1375393,,3,f50fc72e-d294-412d-ac12-6734c1a21b9f,2023-01-10 05:05:00+00:00,17.56.126.4,New York,New York,11432,Safari,Email,/cancel,cancel
1867655,,3,dd8177e5-df4d-4c28-9162-9529823d9a54,2023-10-09 13:02:00+00:00,79.162.182.29,New York,New York,11432,Chrome,Adwords,/cancel,cancel
1423301,,3,d85ce579-b35c-44db-ad0f-0956c15896a5,2021-09-14 06:27:00+00:00,212.15.102.41,New York,New York,11433,Chrome,Adwords,/cancel,cancel
1907819,,3,d42e5e98-f574-44a7-b8fd-ee57c38dfd2d,2021-06-15 19:23:00+00:00,115.86.228.140,New York,New York,11433,Chrome,Email,/cancel,cancel
1730515,,3,8009f8d8-fbae-4d98-a952-f9091c0a95e8,2021-03-30 05:34:00+00:00,99.131.214.128,New York,New York,11435,Other,Facebook,/cancel,cancel
1308293,,3,22b359f6-552b-4d0a-b6c9-3542ecd409f5,2022-02-12 13:34:00+00:00,17.75.214.208,Guarujá,São Paulo,11460-004,IE,Email,/cancel,cancel
1416347,,3,0f772db1-7ae6-4abd-9048-afe7334e15c8,2020-10-14 03:42:00+00:00,125.227.123.32,Tokyo,Tokyo,115-0051,Firefox,Adwords,/cancel,cancel
2375388,,3,134da723-d2b3-4658-b7a8-555abeccc242,2021-08-29 14:27:00+00:00,102.246.232.229,Lagnieu,Auvergne-Rhône-Alpes,1150,Chrome,Email,/cancel,cancel
1430491,,3,d460e071-2b07-4a59-8e86-45561b19dc06,2024-03-28 05:43:00+00:00,169.132.28.10,Lagnieu,Auvergne-Rhône-Alpes,1150,IE,Facebook,/cancel,cancel
1504246,,3,b6e33083-ea5c-43f5-8c20-3c10684accdb,2020-10-31 16:21:00+00:00,118.145.197.114,Woluwe-Saint-Pierre,Brussels,1150,Chrome,Email,/cancel,cancel
2118834,,3,03b0f356-f24c-4182-9c83-34559c70f1ab,2020-07-01 15:38:00+00:00,141.2.85.31,El Puerto de Santa María,Andalucía,11500,Firefox,Adwords,/cancel,cancel
1675114,,3,452079dc-5a3a-41cc-a3e9-159e91b102f1,2022-11-02 09:37:00+00:00,60.72.29.25,El Puerto de Santa María,Andalucía,11500,Other,YouTube,/cancel,cancel
2081443,,3,d1222f12-688b-4d76-8649-d6d0ce1c9ac6,2021-09-16 16:11:00+00:00,28.244.1.120,City of Yantai,Liaoning,115002,Firefox,YouTube,/cancel,cancel
2371481,,3,92a81c98-223e-4162-85a9-529122b5919d,2023-08-19 03:02:00+00:00,86.212.122.97,Putian,Liaoning,115022,Chrome,Adwords,/cancel,cancel
1763838,,3,aaef789b-a490-4c6d-b480-633099ee006f,2020-06-27 17:17:00+00:00,125.107.171.124,Putian,Liaoning,115022,Firefox,Organic,/cancel,cancel
1412190,,3,05e389d0-745b-4e00-8d7e-aacc26646e6c,2025-05-31 09:43:00+00:00,113.196.181.70,East Meadow,New York,11554,Chrome,Adwords,/cancel,cancel
1402165,,3,f11e9595-2fc2-46e5-b26b-9debafb1b484,2019-12-17 00:49:00+00:00,62.107.25.77,Tokyo,Tokyo,116-0001,Chrome,Email,/cancel,cancel
1610568,,3,c26700cc-9c4a-420e-8ad0-0f5705a4d594,2019-01-20 13:12:00+00:00,32.8.188.1,Ubrique,Andalucía,11600,Chrome,Email,/cancel,cancel
1906145,,3,f0f8ed05-953a-453e-8445-6d29524ecb06,2024-06-17 03:00:00+00:00,204.244.131.111,Zhangzhou,Liaoning,116023,Firefox,Email,/cancel,cancel
1587226,,3,6f158027-d609-4e98-afed-b0d76c8f4845,2023-04-14 07:25:00+00:00,36.109.95.222,Tacheng area,Liaoning,116033,Chrome,Email,/cancel,cancel
1673443,,3,f923cf45-6361-43c0-bb02-3536ba7884bf,2019-01-26 17:11:00+00:00,169.249.169.117,大连市,Liaoning,116037,Chrome,YouTube,/cancel,cancel
1700320,,3,c1dbcdd0-702a-46ba-a8d9-57b556132168,2021-09-01 06:35:00+00:00,151.194.208.124,大连市,Liaoning,116037,Safari,Adwords,/cancel,cancel
2080510,,3,bd135d89-0ba4-4dec-8055-a0fa86dcaf02,2020-07-03 11:30:00+00:00,205.176.190.222,大连市,Liaoning,116037,IE,Email,/cancel,cancel
2398418,,3,990fab58-b761-497f-a280-45fc9b0916fd,2023-05-21 07:26:00+00:00,4.162.166.142,Kannada,Liaoning,116039,Chrome,Email,/cancel,cancel
2348252,,3,00a02cec-9378-429f-b60f-17e9bada2f7c,2022-10-07 01:40:00+00:00,9.9.3.75,Kannada,Liaoning,116039,Chrome,Email,/cancel,cancel
